"fips","State","County","IECC15","IECC21","BA15","BA21","Moisture15","Moisture21"
"38013","North Dakota","Burke",7,7,"Very Cold","Very Cold",NA,NA
"38015","North Dakota","Burleigh",6,6,"Cold","Cold","A","A"
"38017","North Dakota","Cass",7,6,"Very Cold","Cold",NA,"A"
"38019","North Dakota","Cavalier",7,7,"Very Cold","Very Cold",NA,NA
"38021","North Dakota","Dickey",6,6,"Cold","Cold","A","A"
"38023","North Dakota","Divide",7,7,"Very Cold","Very Cold",NA,NA
"38025","North Dakota","Dunn",6,6,"Cold","Cold","A","A"
"38027","North Dakota","Eddy",7,6,"Very Cold","Cold",NA,"A"
"38029","North Dakota","Emmons",6,6,"Cold","Cold","A","A"
"38031","North Dakota","Foster",7,6,"Very Cold","Cold",NA,"A"
"38033","North Dakota","Golden Valley",6,6,"Cold","Cold","A","A"
"38035","North Dakota","Grand Forks",7,7,"Very Cold","Very Cold",NA,NA
"38037","North Dakota","Grant",6,6,"Cold","Cold","A","A"
"38039","North Dakota","Griggs",7,6,"Very Cold","Cold",NA,"A"
"38041","North Dakota","Hettinger",6,6,"Cold","Cold","A","A"
"38043","North Dakota","Kidder",7,6,"Very Cold","Cold",NA,"A"
"38045","North Dakota","LaMoure",6,6,"Cold","Cold","A","A"
"38047","North Dakota","Logan",6,6,"Cold","Cold","A","A"
"38049","North Dakota","McHenry",7,7,"Very Cold","Very Cold",NA,NA
"38051","North Dakota","McIntosh",6,6,"Cold","Cold","A","A"
"38053","North Dakota","McKenzie",6,6,"Cold","Cold","A","A"
"38055","North Dakota","McLean",7,6,"Very Cold","Cold",NA,"A"
"38057","North Dakota","Mercer",6,6,"Cold","Cold","A","A"
"38059","North Dakota","Morton",6,6,"Cold","Cold","A","A"
"38061","North Dakota","Mountrail",7,6,"Very Cold","Cold",NA,"A"
"38063","North Dakota","Nelson",7,7,"Very Cold","Very Cold",NA,NA
"38065","North Dakota","Oliver",6,6,"Cold","Cold","A","A"
"38067","North Dakota","Pembina",7,7,"Very Cold","Very Cold",NA,NA
"38069","North Dakota","Pierce",7,7,"Very Cold","Very Cold",NA,NA
"38071","North Dakota","Ramsey",7,7,"Very Cold","Very Cold",NA,NA
"38073","North Dakota","Ransom",6,6,"Cold","Cold","A","A"
"38075","North Dakota","Renville",7,7,"Very Cold","Very Cold",NA,NA
"38077","North Dakota","Richland",6,6,"Cold","Cold","A","A"
"38079","North Dakota","Rolette",7,7,"Very Cold","Very Cold",NA,NA
"38081","North Dakota","Sargent",6,6,"Cold","Cold","A","A"
"38083","North Dakota","Sheridan",7,6,"Very Cold","Cold",NA,"A"
"38085","North Dakota","Sioux",6,6,"Cold","Cold","A","A"
"38087","North Dakota","Slope",6,6,"Cold","Cold","A","A"
"38089","North Dakota","Stark",6,6,"Cold","Cold","A","A"
"38091","North Dakota","Steele",7,6,"Very Cold","Cold",NA,"A"
"38093","North Dakota","Stutsman",7,6,"Very Cold","Cold",NA,"A"
"38095","North Dakota","Towner",7,7,"Very Cold","Very Cold",NA,NA
"38097","North Dakota","Traill",7,6,"Very Cold","Cold",NA,"A"
"38099","North Dakota","Walsh",7,7,"Very Cold","Very Cold",NA,NA
"38101","North Dakota","Ward",7,7,"Very Cold","Very Cold",NA,NA
"38103","North Dakota","Wells",7,6,"Very Cold","Cold",NA,"A"
"38105","North Dakota","Williams",7,6,"Very Cold","Cold",NA,"A"
"39001","Ohio","Adams",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"39003","Ohio","Allen",5,5,"Cold","Cold","A","A"
"39005","Ohio","Ashland",5,5,"Cold","Cold","A","A"
"39007","Ohio","Ashtabula",5,5,"Cold","Cold","A","A"
"39009","Ohio","Athens",5,4,"Cold","Mixed-Humid","A","A"
"39011","Ohio","Auglaize",5,5,"Cold","Cold","A","A"
"39013","Ohio","Belmont",5,5,"Cold","Cold","A","A"
"39015","Ohio","Brown",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"39017","Ohio","Butler",5,4,"Cold","Mixed-Humid","A","A"
"39019","Ohio","Carroll",5,5,"Cold","Cold","A","A"
"39021","Ohio","Champaign",5,5,"Cold","Cold","A","A"
"39023","Ohio","Clark",5,5,"Cold","Cold","A","A"
"39025","Ohio","Clermont",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"39027","Ohio","Clinton",5,4,"Cold","Mixed-Humid","A","A"
"39029","Ohio","Columbiana",5,5,"Cold","Cold","A","A"
"39031","Ohio","Coshocton",5,5,"Cold","Cold","A","A"
"39033","Ohio","Crawford",5,5,"Cold","Cold","A","A"
"39035","Ohio","Cuyahoga",5,5,"Cold","Cold","A","A"
"39037","Ohio","Darke",5,5,"Cold","Cold","A","A"
"39039","Ohio","Defiance",5,5,"Cold","Cold","A","A"
"39041","Ohio","Delaware",5,5,"Cold","Cold","A","A"
"39043","Ohio","Erie",5,5,"Cold","Cold","A","A"
"39045","Ohio","Fairfield",5,5,"Cold","Cold","A","A"
"39047","Ohio","Fayette",5,4,"Cold","Mixed-Humid","A","A"
"39049","Ohio","Franklin",5,4,"Cold","Mixed-Humid","A","A"
"39051","Ohio","Fulton",5,5,"Cold","Cold","A","A"
"39053","Ohio","Gallia",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"39055","Ohio","Geauga",5,5,"Cold","Cold","A","A"
"39057","Ohio","Greene",5,4,"Cold","Mixed-Humid","A","A"
"39059","Ohio","Guernsey",5,5,"Cold","Cold","A","A"
"39061","Ohio","Hamilton",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"39063","Ohio","Hancock",5,5,"Cold","Cold","A","A"
"39065","Ohio","Hardin",5,5,"Cold","Cold","A","A"
"39067","Ohio","Harrison",5,5,"Cold","Cold","A","A"
"39069","Ohio","Henry",5,5,"Cold","Cold","A","A"
"39071","Ohio","Highland",5,4,"Cold","Mixed-Humid","A","A"
"39073","Ohio","Hocking",5,4,"Cold","Mixed-Humid","A","A"
"39075","Ohio","Holmes",5,5,"Cold","Cold","A","A"
"39077","Ohio","Huron",5,5,"Cold","Cold","A","A"
"39079","Ohio","Jackson",5,4,"Cold","Mixed-Humid","A","A"
"39081","Ohio","Jefferson",5,5,"Cold","Cold","A","A"
"39083","Ohio","Knox",5,5,"Cold","Cold","A","A"
"39085","Ohio","Lake",5,5,"Cold","Cold","A","A"
"39087","Ohio","Lawrence",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"39089","Ohio","Licking",5,5,"Cold","Cold","A","A"
"39091","Ohio","Logan",5,5,"Cold","Cold","A","A"
"39093","Ohio","Lorain",5,5,"Cold","Cold","A","A"
"39095","Ohio","Lucas",5,5,"Cold","Cold","A","A"
"39097","Ohio","Madison",5,4,"Cold","Mixed-Humid","A","A"
"39099","Ohio","Mahoning",5,5,"Cold","Cold","A","A"
"39101","Ohio","Marion",5,5,"Cold","Cold","A","A"
"39103","Ohio","Medina",5,5,"Cold","Cold","A","A"
"39105","Ohio","Meigs",5,4,"Cold","Mixed-Humid","A","A"
"39107","Ohio","Mercer",5,5,"Cold","Cold","A","A"
"39109","Ohio","Miami",5,5,"Cold","Cold","A","A"
"39111","Ohio","Monroe",5,5,"Cold","Cold","A","A"
"39113","Ohio","Montgomery",5,5,"Cold","Cold","A","A"
"39115","Ohio","Morgan",5,5,"Cold","Cold","A","A"
"39117","Ohio","Morrow",5,5,"Cold","Cold","A","A"
"39119","Ohio","Muskingum",5,5,"Cold","Cold","A","A"
"39121","Ohio","Noble",5,5,"Cold","Cold","A","A"
"39123","Ohio","Ottawa",5,5,"Cold","Cold","A","A"
"39125","Ohio","Paulding",5,5,"Cold","Cold","A","A"
"39127","Ohio","Perry",5,5,"Cold","Cold","A","A"
"39129","Ohio","Pickaway",5,4,"Cold","Mixed-Humid","A","A"
"39131","Ohio","Pike",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"39133","Ohio","Portage",5,5,"Cold","Cold","A","A"
"39135","Ohio","Preble",5,5,"Cold","Cold","A","A"
"39137","Ohio","Putnam",5,5,"Cold","Cold","A","A"
"39139","Ohio","Richland",5,5,"Cold","Cold","A","A"
"39141","Ohio","Ross",5,4,"Cold","Mixed-Humid","A","A"
"39143","Ohio","Sandusky",5,5,"Cold","Cold","A","A"
"39145","Ohio","Scioto",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"39147","Ohio","Seneca",5,5,"Cold","Cold","A","A"
"39149","Ohio","Shelby",5,5,"Cold","Cold","A","A"
"39151","Ohio","Stark",5,5,"Cold","Cold","A","A"
"39153","Ohio","Summit",5,5,"Cold","Cold","A","A"
"39155","Ohio","Trumbull",5,5,"Cold","Cold","A","A"
"39157","Ohio","Tuscarawas",5,5,"Cold","Cold","A","A"
"39159","Ohio","Union",5,5,"Cold","Cold","A","A"
"39161","Ohio","Van Wert",5,5,"Cold","Cold","A","A"
"39163","Ohio","Vinton",5,4,"Cold","Mixed-Humid","A","A"
"39165","Ohio","Warren",5,4,"Cold","Mixed-Humid","A","A"
"39167","Ohio","Washington",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"39169","Ohio","Wayne",5,5,"Cold","Cold","A","A"
"39171","Ohio","Williams",5,5,"Cold","Cold","A","A"
"39173","Ohio","Wood",5,5,"Cold","Cold","A","A"
"39175","Ohio","Wyandot",5,5,"Cold","Cold","A","A"
"40001","Oklahoma","Adair",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40003","Oklahoma","Alfalfa",3,4,"Mixed-Humid","Mixed-Humid","A","A"
"40005","Oklahoma","Atoka",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40007","Oklahoma","Beaver",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"40009","Oklahoma","Beckham",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40011","Oklahoma","Blaine",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40013","Oklahoma","Bryan",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40015","Oklahoma","Caddo",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40017","Oklahoma","Canadian",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40019","Oklahoma","Carter",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40021","Oklahoma","Cherokee",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40023","Oklahoma","Choctaw",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40025","Oklahoma","Cimarron",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"40027","Oklahoma","Cleveland",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40029","Oklahoma","Coal",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40031","Oklahoma","Comanche",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40033","Oklahoma","Cotton",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40035","Oklahoma","Craig",3,4,"Mixed-Humid","Mixed-Humid","A","A"
"40037","Oklahoma","Creek",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40039","Oklahoma","Custer",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40041","Oklahoma","Delaware",3,4,"Mixed-Humid","Mixed-Humid","A","A"
"40043","Oklahoma","Dewey",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40045","Oklahoma","Ellis",3,4,"Mixed-Humid","Mixed-Humid","A","A"
"40047","Oklahoma","Garfield",3,4,"Mixed-Humid","Mixed-Humid","A","A"
"40049","Oklahoma","Garvin",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40051","Oklahoma","Grady",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40053","Oklahoma","Grant",3,4,"Mixed-Humid","Mixed-Humid","A","A"
"40055","Oklahoma","Greer",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40057","Oklahoma","Harmon",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40059","Oklahoma","Harper",3,4,"Mixed-Humid","Mixed-Humid","A","A"
"40061","Oklahoma","Haskell",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40063","Oklahoma","Hughes",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40065","Oklahoma","Jackson",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40067","Oklahoma","Jefferson",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40069","Oklahoma","Johnston",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40071","Oklahoma","Kay",3,4,"Mixed-Humid","Mixed-Humid","A","A"
"40073","Oklahoma","Kingfisher",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40075","Oklahoma","Kiowa",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40077","Oklahoma","Latimer",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40079","Oklahoma","Le Flore",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40081","Oklahoma","Lincoln",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40083","Oklahoma","Logan",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40085","Oklahoma","Love",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40087","Oklahoma","McClain",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40089","Oklahoma","McCurtain",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40091","Oklahoma","McIntosh",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40093","Oklahoma","Major",3,4,"Mixed-Humid","Mixed-Humid","A","A"
"40095","Oklahoma","Marshall",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40097","Oklahoma","Mayes",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40099","Oklahoma","Murray",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40101","Oklahoma","Muskogee",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40103","Oklahoma","Noble",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40105","Oklahoma","Nowata",3,4,"Mixed-Humid","Mixed-Humid","A","A"
"40107","Oklahoma","Okfuskee",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40109","Oklahoma","Oklahoma",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40111","Oklahoma","Okmulgee",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40113","Oklahoma","Osage",3,4,"Mixed-Humid","Mixed-Humid","A","A"
"40115","Oklahoma","Ottawa",3,4,"Mixed-Humid","Mixed-Humid","A","A"
"40117","Oklahoma","Pawnee",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40119","Oklahoma","Payne",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40121","Oklahoma","Pittsburg",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40123","Oklahoma","Pontotoc",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40125","Oklahoma","Pottawatomie",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40127","Oklahoma","Pushmataha",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40129","Oklahoma","Roger Mills",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40131","Oklahoma","Rogers",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40133","Oklahoma","Seminole",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40135","Oklahoma","Sequoyah",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40137","Oklahoma","Stephens",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40139","Oklahoma","Texas",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"40141","Oklahoma","Tillman",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40143","Oklahoma","Tulsa",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40145","Oklahoma","Wagoner",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40147","Oklahoma","Washington",3,4,"Mixed-Humid","Mixed-Humid","A","A"
"40149","Oklahoma","Washita",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"40151","Oklahoma","Woods",3,4,"Mixed-Humid","Mixed-Humid","A","A"
"40153","Oklahoma","Woodward",3,4,"Mixed-Humid","Mixed-Humid","A","A"
"41001","Oregon","Baker",5,5,"Cold","Cold","B","B"
"41003","Oregon","Benton",4,4,"Marine","Marine","C","C"
"41005","Oregon","Clackamas",4,4,"Marine","Marine","C","C"
"41007","Oregon","Clatsop",4,4,"Marine","Marine","C","C"
"41009","Oregon","Columbia",4,4,"Marine","Marine","C","C"
"41011","Oregon","Coos",4,4,"Marine","Marine","C","C"
"41013","Oregon","Crook",5,5,"Cold","Cold","B","B"
"41015","Oregon","Curry",4,4,"Marine","Marine","C","C"
"41017","Oregon","Deschutes",5,5,"Cold","Cold","B","B"
"41019","Oregon","Douglas",4,4,"Marine","Marine","C","C"
"41021","Oregon","Gilliam",5,5,"Cold","Cold","B","B"
"41023","Oregon","Grant",5,5,"Cold","Cold","B","B"
"41025","Oregon","Harney",5,5,"Cold","Cold","B","B"
"41027","Oregon","Hood River",5,5,"Cold","Cold","B","B"
"41029","Oregon","Jackson",4,4,"Marine","Marine","C","C"
"41031","Oregon","Jefferson",5,5,"Cold","Cold","B","B"
"41033","Oregon","Josephine",4,4,"Marine","Marine","C","C"
"41035","Oregon","Klamath",5,5,"Cold","Cold","B","B"
"41037","Oregon","Lake",5,5,"Cold","Cold","B","B"
"41039","Oregon","Lane",4,4,"Marine","Marine","C","C"
"41041","Oregon","Lincoln",4,4,"Marine","Marine","C","C"
"41043","Oregon","Linn",4,4,"Marine","Marine","C","C"
"41045","Oregon","Malheur",5,5,"Cold","Cold","B","B"
"41047","Oregon","Marion",4,4,"Marine","Marine","C","C"
"41049","Oregon","Morrow",5,5,"Cold","Cold","B","B"
"41051","Oregon","Multnomah",4,4,"Marine","Marine","C","C"
"41053","Oregon","Polk",4,4,"Marine","Marine","C","C"
"41055","Oregon","Sherman",5,5,"Cold","Cold","B","B"
"41057","Oregon","Tillamook",4,4,"Marine","Marine","C","C"
"41059","Oregon","Umatilla",5,5,"Cold","Cold","B","B"
"41061","Oregon","Union",5,5,"Cold","Cold","B","B"
"41063","Oregon","Wallowa",5,5,"Cold","Cold","B","B"
"41065","Oregon","Wasco",5,5,"Cold","Cold","B","B"
"41067","Oregon","Washington",4,4,"Marine","Marine","C","C"
"41069","Oregon","Wheeler",5,5,"Cold","Cold","B","B"
"41071","Oregon","Yamhill",4,4,"Marine","Marine","C","C"
"42001","Pennsylvania","Adams",5,4,"Cold","Mixed-Humid","A","A"
"42003","Pennsylvania","Allegheny",5,5,"Cold","Cold","A","A"
"42005","Pennsylvania","Armstrong",5,5,"Cold","Cold","A","A"
"42007","Pennsylvania","Beaver",5,5,"Cold","Cold","A","A"
"42009","Pennsylvania","Bedford",5,5,"Cold","Cold","A","A"
"42011","Pennsylvania","Berks",5,4,"Cold","Mixed-Humid","A","A"
"42013","Pennsylvania","Blair",5,5,"Cold","Cold","A","A"
"42015","Pennsylvania","Bradford",5,5,"Cold","Cold","A","A"
"42017","Pennsylvania","Bucks",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"42019","Pennsylvania","Butler",5,5,"Cold","Cold","A","A"
"42021","Pennsylvania","Cambria",5,5,"Cold","Cold","A","A"
"42023","Pennsylvania","Cameron",6,5,"Cold","Cold","A","A"
"42025","Pennsylvania","Carbon",5,5,"Cold","Cold","A","A"
"42027","Pennsylvania","Centre",5,5,"Cold","Cold","A","A"
"42029","Pennsylvania","Chester",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"42031","Pennsylvania","Clarion",5,5,"Cold","Cold","A","A"
"42033","Pennsylvania","Clearfield",6,5,"Cold","Cold","A","A"
"42035","Pennsylvania","Clinton",5,5,"Cold","Cold","A","A"
"42037","Pennsylvania","Columbia",5,5,"Cold","Cold","A","A"
"42039","Pennsylvania","Crawford",5,5,"Cold","Cold","A","A"
"42041","Pennsylvania","Cumberland",5,4,"Cold","Mixed-Humid","A","A"
"42043","Pennsylvania","Dauphin",5,4,"Cold","Mixed-Humid","A","A"
"42045","Pennsylvania","Delaware",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"42047","Pennsylvania","Elk",6,5,"Cold","Cold","A","A"
"42049","Pennsylvania","Erie",5,5,"Cold","Cold","A","A"
"42051","Pennsylvania","Fayette",5,5,"Cold","Cold","A","A"
"42053","Pennsylvania","Forest",5,5,"Cold","Cold","A","A"
"42055","Pennsylvania","Franklin",5,4,"Cold","Mixed-Humid","A","A"
"42057","Pennsylvania","Fulton",5,5,"Cold","Cold","A","A"
"42059","Pennsylvania","Greene",5,5,"Cold","Cold","A","A"
"42061","Pennsylvania","Huntingdon",5,5,"Cold","Cold","A","A"
"42063","Pennsylvania","Indiana",5,5,"Cold","Cold","A","A"
"42065","Pennsylvania","Jefferson",5,5,"Cold","Cold","A","A"
"42067","Pennsylvania","Juniata",5,5,"Cold","Cold","A","A"
"42069","Pennsylvania","Lackawanna",5,5,"Cold","Cold","A","A"
"42071","Pennsylvania","Lancaster",5,4,"Cold","Mixed-Humid","A","A"
"42073","Pennsylvania","Lawrence",5,5,"Cold","Cold","A","A"
"42075","Pennsylvania","Lebanon",5,4,"Cold","Mixed-Humid","A","A"
"42077","Pennsylvania","Lehigh",5,5,"Cold","Cold","A","A"
"42079","Pennsylvania","Luzerne",5,5,"Cold","Cold","A","A"
"42081","Pennsylvania","Lycoming",5,5,"Cold","Cold","A","A"
"42083","Pennsylvania","McKean",6,5,"Cold","Cold","A","A"
"42085","Pennsylvania","Mercer",5,5,"Cold","Cold","A","A"
"42087","Pennsylvania","Mifflin",5,5,"Cold","Cold","A","A"
"42089","Pennsylvania","Monroe",5,5,"Cold","Cold","A","A"
"42091","Pennsylvania","Montgomery",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"42093","Pennsylvania","Montour",5,5,"Cold","Cold","A","A"
"42095","Pennsylvania","Northampton",5,5,"Cold","Cold","A","A"
"42097","Pennsylvania","Northumberland",5,5,"Cold","Cold","A","A"
"42099","Pennsylvania","Perry",5,4,"Cold","Mixed-Humid","A","A"
"42101","Pennsylvania","Philadelphia",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"42103","Pennsylvania","Pike",5,5,"Cold","Cold","A","A"
"42105","Pennsylvania","Potter",6,5,"Cold","Cold","A","A"
"42107","Pennsylvania","Schuylkill",5,5,"Cold","Cold","A","A"
"42109","Pennsylvania","Snyder",5,5,"Cold","Cold","A","A"
"42111","Pennsylvania","Somerset",5,5,"Cold","Cold","A","A"
"42113","Pennsylvania","Sullivan",5,5,"Cold","Cold","A","A"
"42115","Pennsylvania","Susquehanna",6,5,"Cold","Cold","A","A"
"42117","Pennsylvania","Tioga",6,5,"Cold","Cold","A","A"
"42119","Pennsylvania","Union",5,5,"Cold","Cold","A","A"
"42121","Pennsylvania","Venango",5,5,"Cold","Cold","A","A"
"42123","Pennsylvania","Warren",5,5,"Cold","Cold","A","A"
"42125","Pennsylvania","Washington",5,5,"Cold","Cold","A","A"
"42127","Pennsylvania","Wayne",6,5,"Cold","Cold","A","A"
"42129","Pennsylvania","Westmoreland",5,5,"Cold","Cold","A","A"
"42131","Pennsylvania","Wyoming",5,5,"Cold","Cold","A","A"
"42133","Pennsylvania","York",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"44001","Rhode Island","Bristol",5,5,"Cold","Cold","A","A"
"44003","Rhode Island","Kent",5,5,"Cold","Cold","A","A"
"44005","Rhode Island","Newport",5,5,"Cold","Cold","A","A"
"44007","Rhode Island","Providence",5,5,"Cold","Cold","A","A"
"44009","Rhode Island","Washington",5,5,"Cold","Cold","A","A"
"45001","South Carolina","Abbeville",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45003","South Carolina","Aiken",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45005","South Carolina","Allendale",3,3,"Hot-Humid","Hot-Humid","A","A"
"45007","South Carolina","Anderson",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45009","South Carolina","Bamberg",3,3,"Hot-Humid","Hot-Humid","A","A"
"45011","South Carolina","Barnwell",3,3,"Hot-Humid","Hot-Humid","A","A"
"45013","South Carolina","Beaufort",3,2,"Hot-Humid","Hot-Humid","A","A"
"45015","South Carolina","Berkeley",3,3,"Hot-Humid","Hot-Humid","A","A"
"45017","South Carolina","Calhoun",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45019","South Carolina","Charleston",3,3,"Hot-Humid","Hot-Humid","A","A"
"45021","South Carolina","Cherokee",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45023","South Carolina","Chester",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45025","South Carolina","Chesterfield",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45027","South Carolina","Clarendon",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45029","South Carolina","Colleton",3,3,"Hot-Humid","Hot-Humid","A","A"
"45031","South Carolina","Darlington",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45033","South Carolina","Dillon",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45035","South Carolina","Dorchester",3,3,"Hot-Humid","Hot-Humid","A","A"
"45037","South Carolina","Edgefield",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45039","South Carolina","Fairfield",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45041","South Carolina","Florence",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45043","South Carolina","Georgetown",3,3,"Hot-Humid","Hot-Humid","A","A"
"45045","South Carolina","Greenville",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45047","South Carolina","Greenwood",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"45049","South Carolina","Hampton",3,3,"Hot-Humid","Hot-Humid","A","A"
"45051","South Carolina","Horry",3,3,"Hot-Humid","Hot-Humid","A","A"
